player_name,matches,innings,total_runs,balls_faced,batting_average,strike_rate,fours,sixes,highest_score,centuries,fifties,balls_bowled,runs_conceded,wickets,bowling_average,economy_rate,bowling_strike_rate,four_wicket_hauls,five_wicket_hauls
KM Asif,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,219.0,7.0,31.285714285714285,9.18881118881119,20.428571428571427,0.0,0.0
KM Jadhav,81.0,2.0,1208.0,1012.0,22.37037037037037,119.36758893280633,102.0,40.0,69.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMA Paul,5.0,2.0,18.0,26.0,3.6,69.23076923076923,1.0,1.0,7.0,0.0,0.0,180.0,216.0,10.0,21.6,7.2,18.0,1.0,0.0
KMDN Kulasekara,1.0,1.0,5.0,3.0,0.0,166.66666666666669,1.0,0.0,5.0,0.0,0.0,107.0,115.0,6.0,19.166666666666668,6.4485981308411215,17.833333333333332,0.0,0.0
KP Appanna,3.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,222.0,278.0,11.0,25.272727272727273,7.513513513513513,20.181818181818183,1.0,0.0
KP Pietersen,36.0,2.0,1001.0,758.0,35.75,132.05804749340368,91.0,40.0,103.0,1.0,4.0,180.0,205.0,9.0,22.77777777777778,6.833333333333333,20.0,0.0,0.0
KR Mayers,13.0,2.0,379.0,276.0,29.153846153846153,137.31884057971016,38.0,22.0,73.0,0.0,4.0,46.0,55.0,0.0,0.0,7.173913043478261,0.0,0.0,0.0
KR Sen,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,372.0,14.0,26.571428571428573,8.75294117647059,18.214285714285715,1.0,0.0
KS Bharat,8.0,2.0,199.0,168.0,28.428571428571427,118.45238095238095,12.0,8.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS Sharma,3.0,2.0,16.0,25.0,5.333333333333333,64.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS Williamson,76.0,3.0,2132.0,1734.0,35.53333333333333,122.95271049596307,187.0,64.0,89.0,0.0,18.0,18.0,31.0,0.0,0.0,10.333333333333334,0.0,0.0,0.0
KV Sharma,39.0,2.0,351.0,306.0,13.5,114.70588235294117,20.0,17.0,39.0,0.0,0.0,1520.0,2062.0,82.0,25.146341463414632,8.139473684210525,18.536585365853657,1.0,1.0
KW Richardson,4.0,2.0,36.0,39.0,12.0,92.3076923076923,2.0,1.0,26.0,0.0,0.0,345.0,458.0,21.0,21.80952380952381,7.965217391304348,16.428571428571427,1.0,0.0
Kamran Akmal,6.0,2.0,128.0,78.0,25.6,164.1025641025641,13.0,8.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamran Khan,1.0,1.0,3.0,5.0,3.0,60.0,0.0,0.0,3.0,0.0,0.0,177.0,228.0,14.0,16.285714285714285,7.728813559322034,12.642857142857142,1.0,1.0
Karanveer Singh,4.0,1.0,12.0,17.0,12.0,70.58823529411765,1.0,0.0,5.0,0.0,0.0,213.0,312.0,14.0,22.285714285714285,8.788732394366198,15.214285714285714,1.0,0.0
Kartik Tyagi,6.0,2.0,13.0,16.0,3.25,81.25,1.0,0.0,7.0,0.0,0.0,458.0,675.0,16.0,42.1875,8.842794759825328,28.625,0.0,0.0
Kuldeep Yadav,32.0,2.0,183.0,224.0,15.25,81.69642857142857,16.0,3.0,35.0,0.0,0.0,1786.0,2339.0,90.0,25.988888888888887,7.857782754759238,19.844444444444445,4.0,0.0
Kumar Kushagra,3.0,2.0,3.0,7.0,1.0,42.857142857142854,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L Ablish,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,72.0,5.0,14.4,9.6,9.0,0.0,0.0
L Balaji,13.0,2.0,36.0,50.0,4.5,72.0,2.0,1.0,15.0,0.0,0.0,1574.0,1952.0,85.0,22.96470588235294,7.4409148665819576,18.51764705882353,3.0,1.0
L Ronchi,5.0,2.0,34.0,37.0,6.8,91.8918918918919,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L Wood,1.0,1.0,9.0,3.0,0.0,300.0,0.0,1.0,9.0,0.0,0.0,38.0,91.0,1.0,91.0,14.368421052631579,38.0,0.0,0.0
LA Carseldine,5.0,2.0,81.0,71.0,20.25,114.08450704225352,11.0,0.0,39.0,0.0,0.0,7.0,5.0,1.0,5.0,4.285714285714286,7.0,0.0,0.0
LA Pomersbach,16.0,2.0,302.0,251.0,27.454545454545453,120.3187250996016,25.0,13.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LB Williams,1.0,1.0,1.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,42.0,61.0,1.0,61.0,8.714285714285714,42.0,0.0,0.0
LE Plunkett,2.0,2.0,1.0,3.0,1.0,33.33333333333333,0.0,0.0,1.0,0.0,0.0,154.0,221.0,4.0,55.25,8.61038961038961,38.5,0.0,0.0
LH Ferguson,7.0,2.0,68.0,48.0,22.666666666666668,141.66666666666669,6.0,2.0,24.0,0.0,0.0,1002.0,1376.0,57.0,24.140350877192983,8.239520958083832,17.57894736842105,2.0,1.0
LJ Wright,5.0,2.0,106.0,63.0,21.2,168.25396825396825,16.0,3.0,44.0,0.0,0.0,75.0,120.0,2.0,60.0,9.6,37.5,0.0,0.0
LMP Simmons,29.0,2.0,1079.0,878.0,39.96296296296296,122.89293849658314,109.0,44.0,100.0,1.0,11.0,18.0,34.0,1.0,34.0,11.333333333333334,18.0,0.0,0.0
LPC Silva,3.0,2.0,40.0,27.0,20.0,148.14814814814815,5.0,1.0,23.0,0.0,0.0,6.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0
LR Shukla,33.0,2.0,405.0,358.0,15.0,113.12849162011173,33.0,16.0,48.0,0.0,0.0,326.0,429.0,17.0,25.235294117647058,7.895705521472392,19.176470588235293,0.0,0.0
LRPL Taylor,54.0,2.0,1017.0,847.0,25.425,120.07083825265643,66.0,46.0,81.0,0.0,3.0,13.0,23.0,0.0,0.0,10.615384615384617,0.0,0.0,0.0
LS Livingstone,39.0,2.0,939.0,609.0,28.454545454545453,154.1871921182266,66.0,66.0,94.0,0.0,6.0,267.0,384.0,11.0,34.90909090909091,8.629213483146067,24.272727272727273,0.0,0.0
Lalit Yadav,21.0,2.0,305.0,301.0,19.0625,101.32890365448506,27.0,7.0,48.0,0.0,0.0,294.0,419.0,11.0,38.09090909090909,8.551020408163266,26.727272727272727,0.0,0.0
Liton Das,1.0,1.0,4.0,4.0,4.0,100.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Ashwin,12.0,2.0,35.0,50.0,3.888888888888889,70.0,2.0,1.0,9.0,0.0,0.0,898.0,1131.0,35.0,32.31428571428572,7.556792873051226,25.65714285714286,0.0,0.0
M Jansen,12.0,2.0,66.0,71.0,9.428571428571429,92.95774647887323,5.0,2.0,17.0,0.0,0.0,487.0,665.0,22.0,30.227272727272727,8.193018480492812,22.136363636363637,0.0,0.0
M Kaif,22.0,2.0,259.0,258.0,14.38888888888889,100.3875968992248,22.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Kartik,14.0,2.0,113.0,109.0,16.142857142857142,103.6697247706422,7.0,1.0,21.0,0.0,0.0,1182.0,1341.0,39.0,34.38461538461539,6.807106598984771,30.307692307692307,1.0,0.0
M Klinger,4.0,2.0,73.0,78.0,18.25,93.58974358974359,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Manhas,38.0,2.0,514.0,486.0,22.347826086956523,105.76131687242798,43.0,10.0,42.0,0.0,0.0,42.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0
M Markande,10.0,2.0,48.0,44.0,16.0,109.09090909090908,5.0,1.0,18.0,0.0,0.0,737.0,1051.0,37.0,28.405405405405407,8.556309362279512,19.91891891891892,2.0,0.0
M Morkel,20.0,2.0,126.0,93.0,11.454545454545455,135.48387096774192,11.0,5.0,23.0,0.0,0.0,1699.0,2005.0,88.0,22.78409090909091,7.080635668040023,19.306818181818183,3.0,0.0
M Muralitharan,9.0,2.0,20.0,30.0,3.3333333333333335,66.66666666666666,1.0,0.0,6.0,0.0,0.0,1581.0,1642.0,67.0,24.507462686567163,6.2314990512333965,23.597014925373134,2.0,0.0
M Ntini,2.0,2.0,11.0,19.0,11.0,57.89473684210527,2.0,0.0,11.0,0.0,0.0,213.0,238.0,8.0,29.75,6.704225352112676,26.625,1.0,0.0
M Prasidh Krishna,7.0,2.0,9.0,24.0,3.0,37.5,0.0,0.0,4.0,0.0,0.0,1231.0,1619.0,54.0,29.98148148148148,7.891145410235581,22.796296296296298,0.0,1.0
M Rawat,11.0,2.0,55.0,70.0,11.0,78.57142857142857,4.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Shahrukh Khan,37.0,2.0,553.0,413.0,19.75,133.89830508474577,35.0,37.0,58.0,0.0,1.0,12.0,15.0,0.0,0.0,7.5,0.0,0.0,0.0
M Theekshana,2.0,2.0,7.0,7.0,7.0,100.0,0.0,1.0,7.0,0.0,0.0,631.0,789.0,25.0,31.56,7.502377179080824,25.24,1.0,0.0
M Vijay,105.0,2.0,2619.0,2208.0,25.93069306930693,118.61413043478262,247.0,91.0,127.0,2.0,13.0,37.0,48.0,0.0,0.0,7.783783783783783,0.0,0.0,0.0
M Vohra,51.0,2.0,1083.0,863.0,22.102040816326532,125.49246813441484,104.0,43.0,95.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M de Lange,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,116.0,157.0,6.0,26.166666666666668,8.120689655172415,19.333333333333332,0.0,0.0
MA Agarwal,121.0,3.0,2669.0,2081.0,22.811965811965813,128.25564632388276,265.0,98.0,106.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA Khote,3.0,2.0,24.0,22.0,12.0,109.09090909090908,2.0,1.0,9.0,0.0,0.0,30.0,51.0,2.0,25.5,10.2,15.0,0.0,0.0
MA Starc,16.0,2.0,105.0,109.0,11.666666666666666,96.3302752293578,11.0,0.0,29.0,0.0,0.0,879.0,1070.0,59.0,18.135593220338983,7.303754266211604,14.898305084745763,3.0,0.0
MA Wood,3.0,1.0,12.0,10.0,6.0,120.0,1.0,1.0,10.0,0.0,0.0,127.0,172.0,11.0,15.636363636363637,8.125984251968504,11.545454545454545,0.0,1.0
MC Henriques,54.0,2.0,1000.0,801.0,27.77777777777778,124.84394506866417,87.0,28.0,74.0,0.0,5.0,979.0,1256.0,46.0,27.304347826086957,7.697650663942799,21.282608695652176,0.0,0.0
MC Juneja,7.0,2.0,125.0,134.0,17.857142857142858,93.28358208955224,11.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD Mishra,17.0,2.0,237.0,213.0,14.8125,111.26760563380283,24.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD Shanaka,3.0,2.0,26.0,26.0,13.0,100.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKJ Perera,2.0,1.0,14.0,13.0,7.0,107.6923076923077,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEK Hussey,58.0,2.0,1977.0,1648.0,38.76470588235294,119.96359223300972,198.0,52.0,116.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MF Maharoof,14.0,2.0,177.0,124.0,17.7,142.74193548387098,12.0,9.0,39.0,0.0,0.0,441.0,494.0,33.0,14.969696969696969,6.72108843537415,13.363636363636363,1.0,0.0
MG Bracewell,4.0,2.0,58.0,49.0,29.0,118.36734693877551,6.0,1.0,26.0,0.0,0.0,66.0,95.0,6.0,15.833333333333334,8.636363636363637,11.0,0.0,0.0
MG Johnson,28.0,2.0,167.0,168.0,12.846153846153847,99.40476190476191,10.0,7.0,16.0,0.0,0.0,1301.0,1633.0,66.0,24.742424242424242,7.531129900076864,19.71212121212121,1.0,0.0
MJ Clarke,6.0,2.0,98.0,96.0,16.333333333333332,102.08333333333333,12.0,0.0,41.0,0.0,0.0,66.0,67.0,3.0,22.333333333333332,6.090909090909091,22.0,0.0,0.0
MJ Guptill,13.0,3.0,271.0,197.0,22.583333333333332,137.56345177664974,24.0,15.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MJ Lumb,12.0,2.0,278.0,198.0,23.166666666666668,140.4040404040404,45.0,6.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MJ McClenaghan,20.0,2.0,85.0,73.0,6.538461538461538,116.43835616438356,5.0,7.0,20.0,0.0,0.0,1346.0,1726.0,75.0,23.013333333333332,7.693907875185735,17.946666666666665,2.0,0.0
MJ Santner,11.0,2.0,70.0,77.0,11.666666666666666,90.9090909090909,4.0,3.0,22.0,0.0,0.0,370.0,411.0,16.0,25.6875,6.664864864864865,23.125,0.0,0.0
MJ Suthar,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,12.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0
MK Lomror,35.0,2.0,527.0,389.0,18.17241379310345,135.47557840616966,33.0,30.0,54.0,0.0,1.0,94.0,123.0,2.0,61.5,7.851063829787234,47.0,0.0,0.0
MK Pandey,158.0,3.0,3859.0,3288.0,29.015037593984964,117.36618004866179,335.0,111.0,114.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK Tiwary,83.0,2.0,1695.0,1489.0,28.728813559322035,113.83478844862324,156.0,40.0,75.0,0.0,7.0,45.0,78.0,1.0,78.0,10.4,45.0,0.0,0.0
ML Hayden,32.0,3.0,1107.0,839.0,35.70967741935484,131.94278903456495,121.0,44.0,93.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM Ali,57.0,2.0,1162.0,849.0,22.784313725490197,136.86690223792698,95.0,67.0,93.0,0.0,6.0,770.0,881.0,40.0,22.025,6.8649350649350644,19.25,2.0,0.0
MM Patel,12.0,2.0,39.0,41.0,6.5,95.1219512195122,5.0,0.0,23.0,0.0,0.0,1382.0,1670.0,82.0,20.365853658536587,7.250361794500724,16.853658536585368,3.0,1.0
MM Sharma,28.0,2.0,124.0,137.0,7.294117647058823,90.51094890510949,9.0,4.0,21.0,0.0,0.0,2308.0,3200.0,147.0,21.768707482993197,8.318890814558058,15.700680272108844,5.0,2.0
MN Samuels,14.0,2.0,161.0,174.0,12.384615384615385,92.52873563218391,9.0,7.0,46.0,0.0,0.0,219.0,278.0,10.0,27.8,7.616438356164384,21.9,0.0,0.0
MN van Wyk,5.0,2.0,167.0,135.0,55.666666666666664,123.7037037037037,19.0,1.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP Stoinis,88.0,2.0,1866.0,1366.0,28.272727272727273,136.60322108345534,150.0,91.0,124.0,1.0,9.0,831.0,1240.0,45.0,27.555555555555557,8.953068592057761,18.466666666666665,1.0,0.0
MR Marsh,36.0,2.0,665.0,532.0,19.558823529411764,125.0,48.0,38.0,89.0,0.0,3.0,593.0,762.0,37.0,20.594594594594593,7.709949409780776,16.027027027027028,2.0,0.0
MS Bisla,39.0,2.0,798.0,737.0,21.0,108.27679782903662,93.0,23.0,92.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS Dhoni,228.0,2.0,5243.0,3947.0,39.12686567164179,132.8350646060299,363.0,252.0,84.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS Gony,15.0,2.0,99.0,76.0,9.9,130.26315789473685,6.0,8.0,42.0,0.0,0.0,925.0,1250.0,39.0,32.05128205128205,8.108108108108109,23.71794871794872,0.0,0.0
MS Wade,14.0,2.0,183.0,185.0,13.071428571428571,98.91891891891892,23.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV Boucher,23.0,2.0,394.0,318.0,28.142857142857142,123.89937106918238,32.0,13.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW Short,6.0,2.0,117.0,99.0,19.5,118.18181818181819,15.0,4.0,36.0,0.0,0.0,25.0,24.0,0.0,0.0,5.76,0.0,0.0,0.0
Mandeep Singh,97.0,2.0,1706.0,1418.0,20.804878048780488,120.31029619181946,176.0,38.0,77.0,0.0,6.0,12.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0
Mashrafe Mortaza,1.0,1.0,2.0,2.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,28.0,54.0,1.0,54.0,11.571428571428571,28.0,0.0,0.0
Mayank Dagar,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,198.0,2.0,99.0,8.608695652173912,69.0,0.0,0.0
Misbah-ul-Haq,8.0,2.0,117.0,82.0,16.714285714285715,142.6829268292683,10.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Ashraful,1.0,1.0,2.0,12.0,2.0,16.666666666666664,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Asif,2.0,1.0,3.0,6.0,1.5,50.0,0.0,0.0,3.0,0.0,0.0,199.0,289.0,9.0,32.111111111111114,8.71356783919598,22.11111111111111,0.0,0.0
Mohammad Hafeez,8.0,2.0,64.0,84.0,9.142857142857142,76.19047619047619,7.0,2.0,16.0,0.0,0.0,63.0,61.0,2.0,30.5,5.809523809523809,31.5,0.0,0.0
Mohammad Nabi,19.0,3.0,221.0,157.0,13.0,140.76433121019107,18.0,12.0,37.0,0.0,0.0,419.0,514.0,15.0,34.266666666666666,7.3603818615751795,27.933333333333334,1.0,0.0
Mohammed Shami,23.0,2.0,74.0,82.0,5.6923076923076925,90.2439024390244,6.0,2.0,21.0,0.0,0.0,2521.0,3286.0,144.0,22.819444444444443,7.82070606902023,17.506944444444443,3.0,0.0
Mohammed Siraj,20.0,2.0,109.0,122.0,10.9,89.34426229508196,10.0,4.0,14.0,0.0,0.0,2081.0,2676.0,96.0,27.875,7.7155213839500245,21.677083333333332,2.0,0.0
Mohit Rathee,1.0,1.0,1.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,12.0,29.0,0.0,0.0,14.5,0.0,0.0,0.0
Mohsin Khan,5.0,2.0,25.0,27.0,8.333333333333334,92.5925925925926,2.0,1.0,13.0,0.0,0.0,507.0,663.0,27.0,24.555555555555557,7.846153846153846,18.77777777777778,1.0,0.0
Mujeeb Ur Rahman,6.0,2.0,12.0,15.0,4.0,80.0,2.0,0.0,10.0,0.0,0.0,452.0,564.0,20.0,28.2,7.486725663716815,22.6,0.0,0.0
Mukesh Choudhary,2.0,2.0,6.0,6.0,6.0,100.0,1.0,0.0,4.0,0.0,0.0,298.0,432.0,16.0,27.0,8.697986577181208,18.625,1.0,0.0
Mukesh Kumar,5.0,1.0,10.0,20.0,10.0,50.0,0.0,0.0,6.0,0.0,0.0,420.0,673.0,31.0,21.70967741935484,9.614285714285714,13.548387096774194,1.0,0.0
Mustafizur Rahman,6.0,2.0,13.0,23.0,13.0,56.52173913043478,0.0,1.0,8.0,0.0,0.0,1353.0,1703.0,70.0,24.32857142857143,7.55210643015521,19.32857142857143,1.0,0.0
N Jagadeesan,10.0,2.0,162.0,155.0,18.0,104.51612903225806,21.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N Pooran,72.0,3.0,1769.0,1143.0,31.035087719298247,154.7681539807524,113.0,127.0,77.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N Rana,101.0,2.0,2636.0,2015.0,28.344086021505376,130.81885856079404,234.0,132.0,87.0,0.0,18.0,185.0,247.0,10.0,24.7,8.010810810810812,18.5,0.0,0.0
N Saini,10.0,2.0,140.0,143.0,14.0,97.9020979020979,16.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N Wadhera,16.0,2.0,350.0,261.0,23.333333333333332,134.09961685823754,32.0,18.0,64.0,0.0,2.0,12.0,13.0,0.0,0.0,6.5,0.0,0.0,0.0
ND Doshi,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,78.0,2.0,39.0,8.210526315789474,28.5,0.0,0.0
NJ Maddinson,3.0,1.0,20.0,21.0,6.666666666666667,95.23809523809523,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ Rimmington,1.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,0.0,0.0,6.333333333333333,0.0,0.0,0.0
NK Patel,6.0,2.0,121.0,124.0,30.25,97.58064516129032,14.0,1.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL McCullum,2.0,2.0,26.0,23.0,26.0,113.04347826086956,0.0,1.0,15.0,0.0,0.0,30.0,34.0,0.0,0.0,6.8,0.0,0.0,0.0
NLTC Perera,30.0,3.0,424.0,326.0,19.272727272727273,130.06134969325154,23.0,26.0,40.0,0.0,0.0,715.0,998.0,37.0,26.972972972972972,8.374825174825174,19.324324324324323,0.0,0.0
NM Coulter-Nile,16.0,2.0,82.0,75.0,7.454545454545454,109.33333333333333,7.0,4.0,24.0,0.0,0.0,892.0,1063.0,52.0,20.442307692307693,7.150224215246637,17.153846153846153,2.0,0.0
NS Naik,4.0,2.0,31.0,53.0,7.75,58.490566037735846,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT Ellis,5.0,2.0,19.0,26.0,4.75,73.07692307692307,0.0,1.0,12.0,0.0,0.0,365.0,496.0,19.0,26.105263157894736,8.153424657534247,19.210526315789473,2.0,0.0
NV Ojha,94.0,2.0,1554.0,1360.0,20.72,114.26470588235293,121.0,79.0,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naman Dhir,7.0,2.0,140.0,84.0,23.333333333333332,166.66666666666669,12.0,10.0,62.0,0.0,1.0,29.0,54.0,0.0,0.0,11.172413793103448,0.0,0.0,0.0
Navdeep Saini,7.0,2.0,33.0,38.0,8.25,86.8421052631579,3.0,0.0,12.0,0.0,0.0,682.0,911.0,26.0,35.03846153846154,8.01466275659824,26.23076923076923,0.0,0.0
Naveen-ul-Haq,4.0,2.0,18.0,26.0,18.0,69.23076923076923,2.0,0.0,13.0,0.0,0.0,407.0,571.0,26.0,21.96153846153846,8.417690417690418,15.653846153846153,1.0,0.0
Nithish Kumar Reddy,11.0,2.0,303.0,221.0,33.666666666666664,137.10407239819006,15.0,21.0,76.0,0.0,2.0,118.0,198.0,4.0,49.5,10.067796610169491,29.5,0.0,0.0
Noor Ahmad,5.0,2.0,13.0,18.0,3.25,72.22222222222221,2.0,0.0,7.0,0.0,0.0,513.0,637.0,24.0,26.541666666666668,7.450292397660819,21.375,0.0,0.0
OA Shah,22.0,2.0,506.0,405.0,33.733333333333334,124.93827160493827,34.0,23.0,76.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC McCoy,1.0,1.0,8.0,5.0,8.0,160.0,0.0,1.0,8.0,0.0,0.0,180.0,231.0,11.0,21.0,7.7,16.363636363636363,0.0,0.0
OF Smith,6.0,2.0,51.0,50.0,17.0,102.0,1.0,5.0,25.0,0.0,0.0,95.0,173.0,7.0,24.714285714285715,10.926315789473684,13.571428571428571,1.0,0.0
P Awana,5.0,2.0,5.0,14.0,2.5,35.714285714285715,0.0,0.0,4.0,0.0,0.0,774.0,1000.0,43.0,23.25581395348837,7.751937984496124,18.0,1.0,0.0
P Chopra,1.0,1.0,8.0,6.0,8.0,133.33333333333331,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P Dogra,12.0,2.0,127.0,141.0,11.545454545454545,90.0709219858156,4.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P Dubey,2.0,2.0,23.0,33.0,23.0,69.6969696969697,2.0,0.0,16.0,0.0,0.0,67.0,90.0,1.0,90.0,8.059701492537314,67.0,0.0,0.0
P Kumar,57.0,2.0,340.0,323.0,8.947368421052632,105.26315789473684,22.0,17.0,34.0,0.0,0.0,2637.0,3106.0,102.0,30.45098039215686,7.06712172923777,25.852941176470587,0.0,0.0
P Negi,35.0,2.0,365.0,301.0,14.038461538461538,121.26245847176081,27.0,16.0,36.0,0.0,0.0,733.0,922.0,38.0,24.263157894736842,7.54706684856753,19.289473684210527,1.0,0.0
P Parameswaran,2.0,2.0,1.0,3.0,0.0,33.33333333333333,0.0,0.0,1.0,0.0,0.0,159.0,219.0,9.0,24.333333333333332,8.264150943396226,17.666666666666668,0.0,0.0
P Ray Barman,1.0,1.0,19.0,25.0,19.0,76.0,2.0,0.0,19.0,0.0,0.0,24.0,56.0,0.0,0.0,14.0,0.0,0.0,0.0
P Sahu,2.0,1.0,19.0,13.0,19.0,146.15384615384613,1.0,1.0,18.0,0.0,0.0,107.0,144.0,3.0,48.0,8.074766355140188,35.666666666666664,0.0,0.0
P Simran Singh,34.0,2.0,756.0,528.0,22.235294117647058,143.1818181818182,78.0,41.0,103.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA Patel,136.0,2.0,2848.0,2442.0,22.603174603174605,116.62571662571663,365.0,49.0,81.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA Reddy,10.0,2.0,164.0,167.0,16.4,98.20359281437125,15.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBB Rajapaksa,13.0,2.0,277.0,201.0,21.307692307692307,137.81094527363186,22.0,15.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC Valthaty,23.0,2.0,505.0,432.0,22.954545454545453,116.89814814814814,61.0,20.0,120.0,1.0,2.0,153.0,199.0,7.0,28.428571428571427,7.803921568627451,21.857142857142858,1.0,0.0
PD Collingwood,7.0,2.0,203.0,159.0,40.6,127.67295597484276,9.0,13.0,75.0,0.0,3.0,90.0,100.0,5.0,20.0,6.666666666666667,18.0,0.0,0.0
PD Salt,21.0,2.0,653.0,385.0,34.36842105263158,169.6103896103896,74.0,34.0,89.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJ Cummins,39.0,2.0,515.0,359.0,19.807692307692307,143.4540389972145,33.0,34.0,66.0,0.0,3.0,1370.0,1852.0,66.0,28.060606060606062,8.110948905109488,20.757575757575758,2.0,0.0
PJ Sangwan,14.0,2.0,26.0,47.0,3.25,55.319148936170215,1.0,0.0,6.0,0.0,0.0,905.0,1182.0,44.0,26.863636363636363,7.83646408839779,20.568181818181817,0.0,0.0
